order_id,product_id,qty,unit_price_at_sale
50873,1159,3,175.73
50874,1015,2,82.15
50874,1077,5,68.74
50874,1141,5,48.04
50875,1152,4,69.87
50875,1166,3,45.78
50876,1062,1,57.21
50876,1141,4,36.59
50876,1184,4,2701.06
50876,1190,2,16.61
50877,1089,4,122.67
50877,1117,5,1767.16
50877,1181,5,63.52
50878,1039,3,61.65
50878,1093,5,137.29
50878,1128,1,75.35
50879,1015,4,88.3
50879,1054,5,1903.59
50880,1059,3,146.76
50880,1187,5,181.71
50881,1016,4,1805.08
50882,1109,3,9.92
50882,1119,5,190.14
50882,1132,3,131.11
50882,1150,1,14.2
50882,1166,2,46.35
50883,1068,2,113.75
50883,1119,4,186.45
50884,1015,4,77.0
50884,1151,4,2427.54
50885,1185,4,2378.71
50886,1103,3,86.82
50886,1104,2,21.41
50886,1126,2,235.4
50887,1023,3,72.26
50887,1184,3,2428.53
50888,1104,2,21.98
50889,1156,4,546.57
50890,1185,2,2563.68
50891,1021,1,4.34
50891,1041,1,2453.19
50892,1129,4,39.93
50893,1113,1,75.93
50893,1120,3,67.46
50893,1160,5,26.24
50894,1042,5,43.15
50894,1184,5,2646.38
50894,1192,4,206.35
50894,1200,1,45.0
50895,1164,5,582.7
50895,1187,2,191.22
50896,1131,5,57.86
50896,1187,4,161.44
50896,1188,1,27.84
50897,1027,3,41.09
50898,1055,5,51.13
50898,1055,4,48.32
50898,1060,2,113.78
50898,1073,5,118.2
50898,1108,2,170.67
50898,1139,5,2212.96
50898,1140,1,51.59
50899,1079,2,94.03
50899,1105,1,2264.23
50900,1196,2,112.03
50901,1056,3,104.59
50901,1071,1,82.22
50901,1085,1,77.14
50902,1063,2,89.94
50903,1091,3,1287.65
50904,1070,5,119.92
50904,1080,4,152.44
50904,1142,2,103.72
50906,1105,2,2213.83
50906,1145,2,239.91
50906,1148,2,29.36
50907,1080,3,182.7
50908,1189,4,2339.37
50909,1036,5,18.06
50909,1076,1,98.62
50909,1188,1,29.76
50910,1006,2,27.72
50910,1037,4,71.11
50910,1128,5,77.06
50910,1167,4,18.91
50910,1179,1,1807.09
50911,1018,3,45.69
50911,1045,3,1103.44
50911,1106,4,111.08
50911,1108,1,171.04
50912,1181,2,56.78
50913,1160,3,26.64
50913,1178,4,216.56
50914,1002,3,155.75
50914,1150,4,13.61
50915,1071,4,84.95
50916,1097,5,617.48
50916,1109,4,8.55
50917,1009,5,39.61
50917,1187,5,188.8
50918,1032,1,77.55
50919,1111,1,1177.04
50920,1162,2,52.76
50921,1022,1,33.19
50921,1095,2,109.61
50921,1156,5,579.96
50921,1177,1,177.3
50922,1105,4,2308.09
50923,1020,1,1188.28
50924,1042,2,42.82
50924,1067,4,64.35
50924,1071,3,76.74
50924,1077,4,62.25
50924,1182,1,630.13
50925,1017,4,46.61
50925,1022,3,31.34
50925,1177,2,155.25
50926,1002,4,164.57
50926,1074,1,44.28
50926,1120,4,79.43
50927,1042,4,54.31
50928,1022,4,32.64
50928,1057,4,61.7
50928,1119,1,191.46
50929,1041,1,2388.12
50929,1064,3,111.3
50929,1178,1,244.93
50929,1198,3,124.58
50930,1030,1,31.44
50930,1063,1,97.99
50930,1089,3,137.47
50930,1119,3,180.54
50930,1173,2,89.42
50931,1072,2,52.86
50931,1135,3,73.64
50932,1004,2,2101.44
50932,1151,3,1881.55
50933,1051,4,22.06
50933,1146,3,184.85
50933,1172,2,118.09
50933,1177,1,186.19
50934,1099,3,53.66
50934,1101,5,907.55
50934,1200,2,57.61
50936,1012,1,235.11
50936,1182,4,615.07
50937,1032,2,74.79
50937,1102,1,141.8
50938,1116,3,1744.97
50938,1165,5,1419.24
50939,1004,4,1754.15
50939,1126,1,219.88
50939,1134,3,128.71
50939,1200,3,56.63
50940,1082,4,34.36
50940,1119,5,185.55
50940,1139,3,2246.6
50940,1140,3,49.19
50940,1175,5,250.62
50941,1043,3,49.44
50941,1093,4,141.46
50942,1029,5,102.84
50942,1058,3,2158.53
50943,1059,2,154.57
50943,1101,3,907.69
50943,1104,2,22.95
50943,1152,5,75.3
50944,1068,5,123.6
50944,1187,1,180.07
50945,1007,1,51.68
50946,1035,2,76.91
50946,1039,3,63.93
50946,1076,1,88.82
50946,1078,3,44.61
50946,1095,5,109.49
50946,1185,1,2457.75
50947,1022,2,34.1
50947,1077,4,66.17
50947,1094,3,78.04
50947,1160,1,25.44
50948,1176,1,17.37
50949,1080,2,173.78
50949,1165,1,1580.0
50950,1150,5,13.13
50950,1156,2,589.6
50950,1198,4,104.59
50951,1064,5,114.34
50951,1199,2,163.31
50952,1078,2,47.22
50953,1027,1,39.9
50953,1083,5,37.64
50953,1116,4,1729.64
50954,1156,5,537.46
50954,1176,2,17.16
50954,1196,5,780.33
50955,1020,1,38.15
50955,1136,5,208.12
50955,1146,1,162.11
50955,1199,4,159.42
50956,1024,1,179.79
50956,1183,5,1615.25
50957,1007,4,50.3
50957,1063,1,102.94
50957,1089,4,123.22
50957,1140,2,43.79
50958,1115,3,8.01
50958,1186,2,8.92
50959,1111,2,1069.91
50959,1198,4,104.78
50960,1187,1,9.49
50961,1016,2,1540.46
50961,1023,1,72.43
50961,1053,5,52.52
50961,1166,4,42.43
50962,1044,5,16.75
50962,1152,2,59.77
50962,1193,2,14.13
50963,1183,3,1768.47
50964,1052,5,698.83
50964,1123,2,5.9
50965,1142,4,122.98
50966,1090,5,132.47
50967,1137,1,13.81
50968,1098,4,14.78
50968,1134,2,106.97
50968,1191,4,268.19
50969,1068,5,122.68
50969,1100,3,1246.44
50970,1079,4,96.72
50970,1113,2,65.11
50970,1140,1,52.78
50971,1008,1,134.1
50971,1101,5,867.77
50972,1004,2,1856.29
50972,1020,2,37.37
50973,1037,5,72.92
50973,1142,2,106.33
50974,1061,2,8.08
50974,1062,5,52.93
50975,1198,2,1860.84
50976,1015,1,84.16
50976,1040,2,896.29
50976,1060,3,100.27
50976,1128,3,78.05
50976,1168,4,51.62
50977,1032,5,78.12
50978,1095,4,99.68
50978,1133,5,1412.8
50978,1135,4,84.98
50980,1040,3,716.6
50980,1123,2,5.51
50980,1124,2,2003.08
50980,1134,2,111.14
50981,1158,3,1470.23
50982,1058,2,1847.9
50982,1064,4,123.49
50982,1074,3,46.18
50982,1169,3,18.78
50982,1176,3,19.58
50983,1119,4,175.03
50983,1145,1,283.3
50983,1175,1,260.21
50983,1181,3,58.46
50983,1196,1,820.7
50984,1117,2,1505.34
50984,1175,2,265.7
50985,1023,2,69.17
50985,1123,5,4.8
50985,1184,5,2562.91
50985,1195,3,64.32
50986,1097,2,704.75
50986,1130,2,16.52
50987,1019,5,1921.46
50987,1100,1,1322.69
50988,1010,5,118.84
50988,1031,2,62.17
50988,1085,1,80.2
50988,1122,4,1426.15
50989,1008,3,150.78
50989,1126,4,232.49
50989,1149,5,114.71
50989,1160,5,25.37
50990,1127,3,24.31
50991,1092,1,81.92
50991,1190,5,15.85
50992,1071,5,82.01
50992,1155,3,251.13
50993,1029,1,112.42
50993,1029,1,114.98
50993,1084,5,47.59
50993,1099,3,55.79
50993,1149,5,93.32
50993,1158,2,1469.95
50994,1155,3,242.28
50994,1187,1,173.2
50994,1193,3,13.75
50995,1113,5,66.55
50995,1171,3,42.05
50996,1012,5,217.9
50996,1047,3,1598.87
50996,1086,4,110.45
50996,1099,3,65.62
50996,1193,3,15.13
50997,1031,2,76.08
50997,1141,2,46.35
50998,1093,4,140.81
50999,1023,5,68.47
50999,1111,5,1284.85
50999,1156,4,594.17
50999,1163,3,50.45
50999,1197,5,1349.62
51000,1067,3,51.41
51000,1199,5,161.12
51001,1055,4,49.53
51001,1199,3,152.73
51002,1016,1,1588.12
51002,1107,4,1509.6
51002,1155,5,201.74
51003,1080,2,143.47
51003,1091,5,1479.21
51003,1193,4,15.04
51004,1044,4,17.57
51005,1012,2,196.02
51005,1199,5,153.18
51006,1016,3,1565.74
51006,1153,4,944.45
51007,1132,2,125.33
51008,1055,3,51.27
51008,1081,2,1199.22
51008,1104,2,21.99
51009,1155,2,103.76
51010,1090,5,138.99
51011,1087,3,52.89
51011,1137,5,63.9
51012,1082,1,36.91
51012,1158,1,1542.36
51013,1136,4,234.91
51013,1145,5,206.38
51013,1157,2,1646.65
51013,1191,1,247.86
51014,1020,5,36.92
51014,1051,4,20.64
51014,1102,5,170.69
51014,1138,5,151.98
51014,1140,2,48.62
51015,1089,4,119.02
51016,1186,2,9.42
51016,1188,1,27.64
51017,1134,1,127.69
51018,1021,1,5.16
51018,1049,1,63.69
51018,1090,3,159.24
51018,1170,1,1246.12
51018,1181,5,59.45
51019,1023,1,64.51
51019,1042,2,37.02
51019,1057,4,68.05
51019,1070,2,139.91
51019,1097,1,638.19
51020,1033,3,769.38
51021,1021,1,5.36
51021,1135,4,83.53
51021,1196,1,848.07
51022,1005,5,11.87
51022,1102,5,153.64
51022,1187,1,171.42
51023,1032,2,85.66
51023,1038,5,122.27
51023,1133,4,1405.88
51024,1048,4,33.92
51025,1016,5,1761.81
51025,1035,4,69.08
51025,1117,3,1390.72
51025,1152,3,72.28
51026,1162,3,50.33
51027,1042,3,44.43
51027,1178,5,244.2
51027,1187,4,177.32
51028,1028,1,173.86
51029,1018,2,49.33
51030,1001,3,1651.73
51030,1015,4,80.4
51030,1021,2,4.64
51030,1030,5,33.39
51030,1080,4,184.04
51031,1032,2,81.53
51031,1076,5,97.0
51031,1083,2,35.45
51031,1113,5,66.15
51031,1181,3,56.68
51032,1168,5,50.31
51033,1171,3,37.6
51033,1185,1,2096.73
51034,1057,5,59.88
51034,1069,1,1356.81
51034,1126,1,263.5
51034,1191,4,250.21
51035,1058,5,2267.36
51036,1027,3,36.79
51036,1072,2,53.43
51037,1150,2,13.52
51037,1176,2,18.91
51037,1186,4,8.18
51038,1020,4,36.23
51038,1020,3,33.98
51038,1084,2,54.5
51038,1116,4,1745.7
51038,1185,2,2285.03
51038,1189,5,2078.15
51039,1001,3,1698.41
51039,1092,3,84.33
51040,1115,5,7.53
51040,1155,2,216.64
51041,1026,2,208.62
51041,1040,4,812.32
51041,1053,4,42.94
51041,1198,2,113.8
51042,1007,3,45.34
51042,1095,2,105.9
51043,1050,5,2165.78
51043,1076,3,87.62
51044,1078,1,44.13
51044,1121,2,67.46
51044,1131,2,63.01
51044,1199,5,176.45
51045,1028,4,135.75
51045,1100,4,1163.55
51045,1113,5,78.05
51045,1142,5,110.21
51045,1156,1,559.85
51046,1171,2,38.54
51047,1131,5,65.84
51048,1011,5,87.65
51048,1061,1,8.9
51048,1075,1,14.99
51048,1105,2,2294.26
51049,1159,2,219.96
51050,1001,5,1257.12
51050,1047,5,1634.79
51050,1136,1,214.35
51051,1092,5,71.92
51051,1108,1,168.6
51052,1056,4,88.34
51053,1051,5,22.64
51053,1091,1,1396.49
51053,1153,4,1190.65
51054,1023,3,58.1
51054,1087,4,53.94
51055,1020,1,38.88
51055,1053,4,48.92
51055,1078,1,45.58
51055,1132,5,108.81
51056,1088,3,46.67
51056,1187,4,130.04
51056,1197,3,1463.32
51057,1007,3,55.0
51057,1021,3,5.07
51057,1031,2,68.97
51057,1144,1,44.24
51058,1046,1,70.74
51058,1088,3,45.98
51059,1014,3,32.85
51059,1026,1,222.2
51059,1030,4,38.01
51060,1046,4,73.21
51061,1058,4,2199.82
51061,1167,3,22.78
51062,1054,2,1543.45
51062,1089,2,137.32
51062,1182,2,590.05
51063,1021,5,5.34
51063,1031,5,67.54
51063,1105,4,1726.41
51063,1152,1,63.55
51063,1199,3,153.84
51064,1113,2,75.25
51064,1131,4,70.48
51064,1193,2,12.46
51064,1196,1,882.16
51065,1125,3,103.93
51065,1180,4,1478.56
51066,1015,4,85.86
51066,1091,5,1450.18
51066,1169,4,16.56
51067,1007,4,53.65
51067,1043,5,53.52
51067,1122,1,1393.73
51067,1194,2,10.04
51068,1021,2,4.43
51068,1045,4,1237.32
51069,1060,4,111.5
51069,1099,3,56.88
51069,1111,3,1243.8
51069,1123,3,6.29
51069,1152,5,72.16
51069,1175,2,266.94
51071,1148,2,28.93
51071,1154,1,1097.82
51072,1064,5,127.46
51072,1108,1,166.94
51073,1133,5,1685.78
51073,1136,2,219.71
51073,1172,4,108.04
51073,1174,4,97.51
51074,1174,3,102.06
51075,1088,3,48.6
51075,1096,5,115.6
51075,1150,5,15.1
51077,1037,4,60.01
51078,1154,3,44.62
51079,1141,2,44.57
51079,1192,1,236.66
51080,1080,2,5.08
51081,1124,2,2041.31
51081,1125,1,95.81
51082,1001,2,1618.75
51082,1025,5,28.21
51082,1122,4,1342.51
51082,1176,3,19.42
51083,1039,2,66.53
51083,1161,4,1780.62
51084,1048,3,30.78
51085,1046,3,74.02
51086,1029,4,109.69
51086,1096,5,110.68
51087,1020,4,37.37
51088,1012,5,189.66
51088,1015,3,80.53
51088,1054,4,1664.56
51089,1168,1,245.89
51090,1028,2,130.3
51090,1086,3,98.96
51090,1103,5,82.73
51090,1127,4,112.94
51091,1028,3,133.82
51091,1106,3,114.66
51091,1131,2,60.72
51091,1142,4,92.55
51092,1076,4,86.31
51093,1033,3,69.05
51093,1035,2,64.42
51093,1039,3,57.12
51094,1083,5,35.6
51095,1015,3,81.81
51095,1035,1,72.75
51095,1093,1,146.64
51095,1106,4,119.54
51095,1160,4,29.71
51095,1181,5,64.41
51096,1001,5,1623.65
51096,1060,3,130.93
51096,1122,4,1488.27
51097,1050,2,2168.22
51097,1185,5,2123.17
51098,1001,3,1575.17
51098,1070,4,136.37
51098,1090,3,150.31
51098,1128,5,67.06
51099,1030,2,29.59
51099,1035,2,81.82
51099,1043,4,52.22
51099,1091,1,1450.07
51099,1093,3,171.13
51099,1148,5,35.02
51100,1025,2,28.92
51100,1050,4,2694.94
51100,1116,1,1592.19
51101,1125,4,84.83
51101,1179,5,1647.05
51102,1016,3,105.28
51103,1001,1,1729.8
51103,1131,2,60.96
51103,1194,1,9.41
51104,1035,1,94.51
51105,1009,3,72.09
51106,1009,2,36.1
51106,1053,3,44.97
51106,1070,3,135.07
51106,1078,2,42.86
51106,1120,3,67.47
51106,1152,5,54.32
51107,1084,1,46.01
51107,1104,4,25.56
51107,1166,5,37.16
51108,1032,2,73.17
51108,1196,4,766.39
51109,1114,3,9.49
51110,1051,2,23.3
51111,1041,2,2369.68
51111,1142,3,97.6
51111,1160,4,27.24
51111,1199,2,164.15
51112,1010,1,109.54
51112,1100,3,1329.77
51112,1129,4,35.4
51112,1133,2,1316.59
51112,1170,3,1092.46
51112,1179,5,1821.18
51112,1192,1,216.36
51113,1031,2,69.44
51113,1104,2,25.5
51113,1184,2,2431.57
51113,1196,4,860.39
51114,1020,3,36.65
51114,1088,3,47.26
51114,1143,5,40.27
51115,1058,3,2118.12
51115,1085,3,74.4
51115,1173,5,114.81
51116,1143,5,31.93
51116,1195,5,73.58
51117,1154,5,1190.86
51117,1169,1,17.34
51118,1129,5,43.1
51119,1052,4,682.21
51119,1098,2,16.85
51119,1121,3,67.0
51120,1143,5,48.87
51121,1030,5,36.58
51121,1094,1,95.28
51121,1164,4,490.64
51122,1033,2,61.39
51122,1065,1,148.15
51122,1066,2,64.07
51122,1165,1,1455.38
51122,1166,3,44.6
51122,1175,1,230.63
51123,1085,1,70.22
51123,1164,3,548.82
51124,1006,3,32.74
51125,1021,2,5.02
51125,1052,3,778.3
51125,1056,3,101.23
51126,1163,1,54.75
51127,1108,2,168.81
51127,1182,4,589.67
51128,1031,4,63.23
51128,1037,4,64.75
51128,1104,4,24.23
51129,1146,3,152.4
51129,1183,4,1352.31
51130,1031,1,78.63
51130,1160,3,30.84
51130,1196,3,650.76
51131,1010,2,112.69
51131,1069,4,1473.58
51131,1103,4,100.16
51131,1124,1,2198.72
51131,1147,1,66.16
51131,1160,5,27.64
51131,1180,2,1269.54
51132,1060,4,116.11
51132,1074,2,49.82
51132,1100,5,1274.77
51133,1013,2,139.21
51133,1025,5,28.88
51133,1051,2,21.11
51134,1024,5,167.03
51134,1167,1,23.79
51135,1165,3,1385.04
51135,1182,3,617.07
51136,1024,3,159.37
51136,1030,1,30.21
51137,1084,5,54.64
51137,1166,4,43.56
51137,1174,3,109.32
51138,1133,2,1601.2
51138,1147,3,52.36
51139,1108,1,173.36
51140,1077,1,63.36
51140,1125,2,94.19
51140,1149,2,118.98
51140,1197,4,1776.82
51141,1048,4,33.64
51141,1117,3,1577.16
51142,1110,2,110.73
51143,1034,1,58.9
51143,1094,3,103.72
51143,1097,4,615.49
51143,1145,2,220.66
51143,1171,2,42.59
51143,1200,3,45.23
51145,1008,2,142.92
51145,1071,3,76.53
51145,1194,5,9.76
51146,1089,2,120.81
51146,1132,2,129.63
51146,1199,1,146.27
51147,1046,1,87.51
51147,1061,5,8.37
51147,1080,3,154.7
51147,1155,3,238.9
51148,1103,1,101.87
51148,1123,4,5.49
51148,1128,3,76.07
51148,1166,4,43.54
51149,1024,1,172.81
51149,1124,5,1907.71
51150,1072,5,57.44
51150,1163,2,51.64
51151,1077,2,14.96
51152,1072,3,52.5
51153,1056,5,108.04
51153,1103,4,84.32
51154,1014,1,36.76
51154,1037,5,69.77
51154,1039,2,67.62
51154,1051,5,19.59
51154,1193,2,13.41
51155,1089,3,132.4
51155,1097,2,663.04
51156,1116,4,1752.52
51156,1197,2,1740.03
51157,1006,3,31.63
51157,1078,4,48.78
51157,1143,5,40.38
51157,1187,4,188.71
51157,1190,5,14.56
51158,1127,2,101.0
51159,1029,1,114.96
51159,1035,4,67.94
51160,1100,3,1338.97
51160,1149,1,124.46
51161,1129,1,39.37
51161,1165,3,1374.98
51162,1189,2,2242.8
51163,1029,5,124.02
51163,1173,5,116.48
51164,1179,1,1618.59
51165,1001,2,1452.9
51165,1019,3,1703.86
51165,1158,5,1454.99
51166,1031,1,70.35
51166,1145,5,261.12
51167,1112,1,184.48
51167,1187,3,198.42
51167,1194,4,8.93
51168,1118,5,12.62
51168,1192,5,234.93
51169,1021,4,5.0
51169,1042,5,46.05
51169,1062,2,50.13
51170,1191,4,239.03
51171,1048,5,32.3
51171,1125,2,92.65
51171,1137,4,66.27
51172,1028,5,137.52
51172,1045,1,1342.92
51172,1057,3,66.29
51172,1140,4,47.37
51173,1038,4,121.14
51173,1113,4,68.94
51174,1080,1,138.99
51174,1080,3,159.41
51174,1154,3,1214.95
51175,1029,3,116.1
51175,1125,3,93.2
51176,1002,3,144.89
51177,1138,3,147.35
51178,1057,5,64.83
51178,1093,1,141.81
51179,1104,2,27.95
51180,1181,2,51.21
51181,1073,5,115.88
51181,1157,1,1413.71
51182,1088,3,48.09
51182,1112,2,228.57
51182,1186,4,7.35
51183,1012,2,209.37
51183,1134,2,109.76
51183,1192,5,203.74
51184,1004,3,1965.83
51184,1114,4,5.41
51184,1176,4,20.46
51185,1105,2,2006.12
51185,1172,2,113.9
51186,1059,3,123.01
51186,1171,4,42.39
51187,1040,5,832.59
51188,1151,3,2064.04
51188,1181,4,59.58
51189,1147,2,1739.14
51190,1078,2,42.38
51190,1090,1,153.68
51190,1097,2,682.32
51190,1194,3,9.98
51191,1015,3,83.0
51191,1036,2,23.08
51191,1067,2,54.0
51192,1019,2,1867.75
51192,1048,4,34.84
51192,1062,3,58.13
51192,1113,3,80.0
51193,1008,2,139.43
51193,1147,4,59.85
51194,1057,5,74.54
51194,1104,1,25.45
51194,1146,4,143.26
51195,1030,2,31.18
51195,1090,1,152.35
51195,1193,4,13.47
51196,1025,1,29.34
51196,1116,1,1928.47
51197,1163,4,55.1
51198,1030,1,35.33
51198,1039,1,65.25
51198,1105,2,1738.04
51198,1142,5,87.66
51199,1040,4,774.66
51199,1135,4,76.05
51199,1187,2,173.78
51200,1055,2,46.42
51200,1101,3,1032.67
51201,1176,2,18.97
51201,1190,2,14.59
51202,1046,3,75.8
51202,1180,5,1462.77
51203,1018,1,49.59
51203,1048,2,35.44
51203,1111,3,1133.81
51204,1052,3,93.85
51205,1087,2,60.05
51206,1030,1,33.41
51206,1113,3,76.52
51206,1162,5,57.21
51206,1199,2,156.06
51207,1028,1,127.35
51207,1069,3,1547.53
51207,1087,3,52.16
51207,1119,2,213.87
51207,1152,5,63.64
51208,1011,5,94.64
51208,1140,1,53.76
51209,1039,2,59.09
51209,1147,1,56.46
51209,1187,4,183.17
51210,1043,4,52.2
51210,1052,3,829.4
51210,1058,2,2139.0
51210,1167,1,21.38
51211,1004,3,2089.59
51211,1044,4,15.14
51211,1076,2,93.02
51212,1014,1,34.52
51212,1124,1,2104.81
51213,1063,5,86.33
51213,1115,3,8.66
51213,1185,3,2453.14
51214,1034,2,54.99
51214,1042,2,47.35
51214,1069,3,1305.72
51214,1111,1,1198.63
51214,1147,5,54.78
51215,1025,2,32.09
51215,1170,5,1214.1
51215,1176,5,17.83
51216,1028,4,151.07
51216,1035,5,74.72
51216,1091,4,1438.42
51216,1117,5,1338.03
51216,1183,1,1628.56
51216,1199,3,145.03
51217,1004,1,1844.76
51217,1029,5,106.72
51217,1054,3,1773.67
51217,1090,3,149.79
51217,1153,4,1227.71
51217,1196,2,932.09
51218,1012,2,192.04
51218,1065,1,125.41
51218,1072,1,52.31
51219,1038,2,116.48
51219,1158,3,1148.16
51220,1057,5,48.96
51220,1064,5,111.23
51220,1102,5,166.13
51221,1052,1,756.69
51221,1143,5,40.64
51221,1166,2,36.54
51221,1196,3,810.09
51222,1020,4,37.13
51222,1021,5,4.94
51222,1027,5,38.35
51222,1120,4,61.92
51222,1184,1,2587.39
51223,1014,4,35.72
51223,1029,1,125.29
51223,1040,5,745.74
51224,1110,4,2461.02
51225,1141,3,40.42
51225,1181,3,51.65
51225,1188,5,29.4
51226,1030,4,34.67
51226,1048,2,33.21
51226,1089,1,124.89
51227,1003,3,2206.39
51227,1015,1,82.71
51227,1087,4,51.91
51227,1135,2,68.6
51228,1155,1,32.75
51229,1138,2,153.45
51230,1051,4,18.57
51230,1166,4,53.07
51231,1014,4,34.97
51231,1139,4,1974.21
51232,1088,2,2359.33
51233,1099,3,61.27
51233,1193,3,15.26
51234,1097,5,649.6
51234,1190,3,13.76
51235,1022,3,33.0
51235,1061,3,9.18
51235,1080,2,130.82
51235,1170,4,1203.35
51236,1153,3,1126.11
51237,1002,1,147.26
51237,1048,4,30.53
51237,1072,1,52.78
51237,1097,1,745.62
51238,1026,2,206.66
51238,1058,4,2150.4
51238,1075,1,15.29
51238,1131,5,66.17
51238,1158,1,1528.89
51238,1166,2,43.3
51239,1079,1,112.27
51239,1187,1,193.35
51240,1128,2,80.34
51241,1024,2,186.7
51241,1058,5,2107.7
51242,1001,3,1730.31
51242,1060,2,108.92
51242,1074,5,56.66
51242,1101,3,1018.31
51242,1162,4,63.05
51242,1164,5,589.8
51243,1130,5,15.91
51243,1141,5,41.26
51244,1001,3,1500.91
51244,1133,4,1689.74
51245,1109,1,8.39
51245,1194,2,8.39
51247,1029,5,117.67
51247,1080,4,144.97
51247,1084,3,55.15
51247,1126,4,216.91
51248,1012,3,198.47
51248,1017,1,49.57
51248,1026,2,208.35
51249,1062,1,55.76
51249,1092,3,89.88
51249,1190,4,16.0
51250,1148,5,27.89
51251,1142,5,104.35
51251,1159,4,169.51
51251,1170,5,1316.72
51252,1052,4,752.45
51252,1105,4,2107.64
51252,1150,3,13.04
51252,1170,3,1200.13
51253,1033,4,69.3
51253,1073,5,99.82
51253,1115,4,8.98
51253,1125,3,102.05
51253,1174,1,96.67
51254,1002,3,141.94
51255,1051,3,21.58
51256,1090,2,169.32
51257,1128,3,150.62
51258,1071,3,80.59
51258,1155,1,207.44
51259,1018,3,46.9
51259,1098,4,13.99
51260,1038,5,117.83
51260,1126,4,236.25
51261,1091,2,1394.94
51261,1106,1,109.77
51261,1139,5,2236.53
51262,1043,4,50.52
51262,1168,5,57.7
51263,1016,3,1587.28
51264,1114,2,6.29
51264,1163,5,57.5
51265,1130,5,17.03
51266,1084,3,52.0
51267,1147,2,58.3
51268,1074,4,41.58
51268,1100,1,1220.68
51269,1017,2,38.91
51269,1092,3,89.2
51269,1103,5,99.33
51269,1157,3,1648.77
51270,1003,1,2202.82
51270,1074,5,47.11
51270,1103,5,79.28
51271,1020,4,36.78
51271,1065,2,120.69
51271,1103,2,103.17
51271,1139,5,2101.07
51272,1040,2,693.54
51273,1007,3,54.07
51273,1024,4,151.93
51273,1044,5,17.61
51273,1121,3,69.66
51273,1141,4,44.44
51273,1170,1,1189.52
51274,1041,3,2498.59
51274,1071,5,75.44
51274,1081,5,1170.33
51274,1161,2,1982.25
51275,1045,1,1140.81
51275,1079,5,114.12
51275,1159,5,179.55
51275,1195,1,63.0
51276,1100,5,1341.28
51276,1135,5,74.15
51276,1171,4,49.7
51277,1040,2,649.55
51277,1041,3,2138.61
51277,1105,5,2077.37
51278,1025,5,30.94
51278,1084,2,54.35
51278,1122,1,1391.59
51278,1168,4,51.54
51279,1098,1,18.0
51279,1126,1,214.84
51279,1177,4,179.67
51280,1028,4,112.19
51280,1182,5,590.55
51281,1103,2,105.32
51281,1108,1,172.87
51281,1153,3,1095.77
51282,1055,1,105.8
51283,1165,4,1481.96
51284,1107,2,1569.36
51284,1174,5,100.27
51285,1079,3,110.15
51285,1120,1,74.51
51285,1169,2,20.24
51286,1022,4,35.69
51286,1171,2,43.75
51287,1009,4,45.09
51287,1022,1,35.16
51287,1071,1,68.36
51287,1084,5,49.3
51287,1154,3,1038.86
51287,1165,3,1462.26
51288,1035,3,114.21
51289,1044,4,17.27
51290,1139,3,2094.79
51290,1141,3,46.0
51290,1175,1,202.73
51292,1108,2,184.64
51292,1122,4,1294.88
51292,1122,1,1384.95
51292,1155,5,227.76
51293,1156,1,522.9
51294,1125,2,94.08
51295,1063,2,92.17
51295,1157,2,1578.32
51295,1158,4,1498.6
51296,1095,1,84.79
51297,1045,3,1121.97
51297,1049,5,70.06
51297,1137,4,61.16
51297,1163,5,46.54
51297,1188,3,31.2
51298,1023,1,68.57
51298,1110,5,2647.28
51299,1119,4,189.18
51299,1139,1,2349.5
51300,1135,2,79.46
51301,1010,4,130.87
51301,1033,3,66.48
51302,1011,2,92.03
51302,1198,2,107.97
51303,1003,3,2045.28
51303,1033,4,75.47
51303,1108,1,209.45
51303,1127,5,108.7
51304,1034,3,53.62
51304,1041,3,2354.14
51304,1060,2,111.99
51304,1096,3,124.8
51305,1034,1,55.55
51305,1055,4,46.21
51305,1095,4,88.99
51306,1019,5,1915.63
51306,1159,4,177.9
51307,1066,4,63.96
51307,1090,3,173.83
51307,1140,5,53.38
51308,1158,5,1291.59
51308,1167,3,18.97
51309,1032,2,75.58
51310,1175,3,2487.09
51312,1045,1,1062.67
51312,1128,2,68.11
51313,1046,3,88.33
51313,1054,1,1688.97
51313,1121,2,71.43
51314,1031,5,68.12
51314,1032,5,65.93
51314,1054,1,1734.72
51314,1118,2,11.66
51314,1121,3,53.0
51315,1075,2,14.29
51315,1133,2,1623.37
51315,1136,5,236.32
51315,1148,2,33.34
51316,1166,3,39.41
51317,1043,2,54.73
51318,1003,3,2325.76
51318,1039,5,69.45
51318,1110,3,2611.63
51319,1016,2,1416.9
51319,1132,5,138.26
51319,1185,1,2684.72
51319,1187,2,194.27
51319,1188,4,26.62
51320,1154,4,1041.0
51320,1156,3,633.72
51321,1016,3,1442.46
51321,1150,5,14.33
51321,1168,2,48.86
51322,1115,2,7.75
51322,1151,5,2385.25
51322,1192,3,218.78
51323,1025,3,26.69
51323,1175,3,254.32
51323,1186,5,8.6
51324,1052,1,778.04
51324,1099,5,63.92
51324,1123,3,6.2
51324,1161,2,1758.86
51325,1067,4,60.11
51325,1085,3,66.09
51325,1085,2,76.24
51325,1174,1,101.47
51326,1011,2,109.08
51326,1119,5,167.16
51327,1006,4,33.46
51327,1184,1,2206.13
51328,1065,3,165.62
51328,1066,1,63.15
51330,1021,1,5.38
